Dani_A_2-L01
Gráfico creado el:2026-06-03 16:33:58.545
Registro en:2026-06-03 16:36:17.765
2 mseg/muestras
2 canales
EMG
mV
EMG Integrado
mV-sec
milliSec,CH1,CH40,
,90416 samples,90416 samples,
0,-0.00305176,3.05176E-05,
2,-0.00854492,0.000115967,
4,-0.0195313,0.000311279,
6,-0.00305176,0.000341797,
8,-0.0146484,0.000488281,
10,-0.012207,0.000610352,
12,0.00183105,0.000628662,
14,-0.00915527,0.000720215,
16,-0.00488281,0.000769043,
18,-0.0140381,0.000909424,
20,-0.00549316,0.000964355,
22,-0.0109863,0.00107422,
24,-0.0189209,0.00126343,
26,-0.00427246,0.00130615,
28,-0.0115967,0.00142212,
30,-0.0140381,0.0015625,
32,0.012207,0.00168457,
34,-0.0231934,0.0019165,
36,-0.0012207,0.00192871,
38,0.00854492,0.00201416,
40,0.0012207,0.00202637,
42,0.00549316,0.0020813,
44,-0.00366211,0.00211792,
46,0.00732422,0.00219116,
48,0.00854492,0.00227661,
50,-0.00366211,0.00231323,
52,-0.0146484,0.00245972,
54,-0.00305176,0.00249023,
56,-0.00793457,0.00256958,
58,-0.00244141,0.00259399,
60,-0.0115967,0.00270996,
62,0.00305176,0.00274048,
64,-0.0134277,0.00287476,
66,-0.0012207,0.00288696,
68,-0.00549316,0.00294189,
70,-0.010376,0.00304565,
72,-0.00183105,0.00306396,
74,0.00549316,0.0031189,
76,-0.0012207,0.0031311,
78,-0.0128174,0.00325928,
80,-0.0012207,0.00327148,
82,-0.00915527,0.00336304,
84,-0.00732422,0.00343628,
86,0.0134277,0.00357056,
88,0.0189209,0.00375977,
90,-0.010376,0.00386353,
92,0.0128174,0.0039917,
94,-0.0238037,0.00422974,
96,-0.00915527,0.00432129,
98,0.012207,0.00444336,
100,-0.00610352,0.00450439,
102,-0.010376,0.00460815,
104,-0.0292969,0.00490112,
106,-0.0195313,0.00509644,
108,0.00610352,0.00515747,
110,0.000610352,0.00516357,
112,0.010376,0.00526733,
114,0.00305176,0.00529785,
116,-0.00671387,0.00536499,
118,-0.00366211,0.00540161,
120,-0.00549316,0.00545654,
122,0.000610352,0.00546265,
124,-0.0164795,0.00562744,
126,-0.0201416,0.00582886,
128,-0.0115967,0.00594482,
130,-0.0158691,0.00610352,
132,-0.00244141,0.00612793,
134,-0.00305176,0.00615845,
136,-0.000610352,0.00616455,
138,-0.00732422,0.00623779,
140,-0.0158691,0.00639648,
142,-0.0115967,0.00651245,
144,-0.0109863,0.00662231,
146,-0.00732422,0.00669556,
148,0.00366211,0.00673218,
150,-0.0177002,0.00690918,
152,-0.0140381,0.00704956,
154,-0.0170898,0.00722046,
156,0.00732422,0.0072937,
158,0.00427246,0.00733643,
160,-0.00732422,0.00740967,
162,-0.00671387,0.00747681,
164,-0.0177002,0.00765381,
166,-0.00427246,0.00769653,
168,-0.0012207,0.00770874,
170,-0.00854492,0.00779419,
172,-0.00183105,0.0078125,
174,-0.00610352,0.00787354,
176,-0.00549316,0.00792847,
178,0,0.00792847,
180,-0.00671387,0.00799561,
182,0.00549316,0.00805054,
184,0.00610352,0.00811157,
186,0.0134277,0.00824585,
188,-0.00610352,0.00830688,
190,-0.00549316,0.00836182,
192,0.00915527,0.00845337,
194,0.0146484,0.00859985,
196,-0.00671387,0.00866699,
198,-0.00671387,0.00873413,
200,-0.0164795,0.00886841,
202,0.000610352,0.00878906,
204,-0.00488281,0.00864258,
206,-0.0152588,0.00876465,
208,-0.0140381,0.00875854,
210,0.0012207,0.00864868,
212,0.0158691,0.00878906,
214,0.00427246,0.00874023,
216,0.00244141,0.00871582,
218,-0.00610352,0.00863647,
220,-0.00488281,0.00863037,
222,0.0274658,0.00879517,
224,-0.0213623,0.00881958,
226,-0.0231934,0.00900879,
228,-0.0115967,0.00900879,
230,-0.0170898,0.00903931,
