Dani_C_3-L01
Gráfico creado el:2026-06-03 17:05:58.273
Registro en:2026-06-03 17:10:14.819
2 mseg/muestras
2 canales
EMG
mV
EMG Integrado
mV-sec
milliSec,CH1,CH40,
,90246 samples,90246 samples,
0,-0.00244141,2.44141E-05,
2,-0.0250244,0.000274658,
4,0.00915527,0.000366211,
6,-0.0109863,0.000476074,
8,-0.00366211,0.000512695,
10,0.00671387,0.000579834,
12,0.0012207,0.000592041,
14,-0.0317383,0.000909424,
16,-0.00244141,0.000933838,
18,-0.00854492,0.00101929,
20,-0.00915527,0.00111084,
22,-0.0152588,0.00126343,
24,0.00183105,0.00128174,
26,0.020752,0.00148926,
28,-0.0128174,0.00161743,
30,-0.020752,0.00182495,
32,0.00915527,0.0019165,
34,0.00793457,0.00199585,
36,-0.00610352,0.00205688,
38,-0.0140381,0.00219727,
40,-0.0177002,0.00237427,
42,0.00488281,0.0024231,
44,-0.00366211,0.00245972,
46,0.00305176,0.00249023,
48,-0.020752,0.00269775,
50,0.00427246,0.00274048,
52,0.00549316,0.00279541,
54,0.00793457,0.00287476,
56,0.0152588,0.00302734,
58,-0.00671387,0.00309448,
60,-0.0219727,0.00331421,
62,-0.0140381,0.00345459,
64,0.00610352,0.00351562,
66,0.00183105,0.00353394,
68,-0.0109863,0.0036438,
70,-0.00732422,0.00371704,
72,-0.00305176,0.00374756,
74,-0.0244141,0.0039917,
76,-0.00549316,0.00404663,
78,0.00732422,0.00411987,
80,0.00732422,0.00419312,
82,0.000610352,0.00419922,
84,-0.0280762,0.00447998,
86,0.0012207,0.00449219,
88,0.0250244,0.00474243,
90,0.0268555,0.00501099,
92,-0.0402832,0.00541382,
94,-0.0189209,0.00560303,
96,0.0115967,0.00571899,
98,-0.00244141,0.00574341,
100,-0.0134277,0.00587769,
102,-0.0164795,0.00604248,
104,-0.0158691,0.00620117,
106,-0.0012207,0.00621338,
108,-0.0115967,0.00632935,
110,0.010376,0.00643311,
112,0.0195313,0.00662842,
114,-0.00366211,0.00666504,
116,-0.00488281,0.00671387,
118,0.00305176,0.00674438,
120,0.00244141,0.0067688,
122,-0.00976563,0.00686646,
124,-0.0128174,0.00699463,
126,-0.00427246,0.00703735,
128,-0.00610352,0.00709839,
130,0.00488281,0.00714722,
132,-0.00427246,0.00718994,
134,-0.0128174,0.00731812,
136,0.0250244,0.00756836,
138,0.00854492,0.00765381,
140,0.00976563,0.00775146,
142,-0.000610352,0.00775757,
144,0.00793457,0.00783691,
146,0.010376,0.00794067,
148,-0.0195313,0.00813599,
150,0.0177002,0.00831299,
152,-0.0115967,0.00842896,
154,-0.0408936,0.00883789,
156,-0.00366211,0.00887451,
158,-0.020752,0.00908203,
160,-0.0170898,0.00925293,
162,-0.0195313,0.00944824,
164,-0.0195313,0.00964355,
166,-0.010376,0.00974731,
168,-0.0128174,0.00987549,
170,-0.00305176,0.00990601,
172,-0.00793457,0.00998535,
174,-0.0012207,0.00999756,
176,-0.00732422,0.0100708,
178,0.00732422,0.010144,
180,0.00488281,0.0101929,
182,-0.000610352,0.010199,
184,-0.00305176,0.0102295,
186,-0.010376,0.0103333,
188,-0.0012207,0.0103455,
190,0.00793457,0.0104248,
192,0.010376,0.0105286,
194,-0.0146484,0.010675,
196,-0.0311279,0.0109863,
198,0.0183105,0.0111694,
200,0.0146484,0.0112915,
202,-0.00610352,0.0111023,
204,-0.0146484,0.0111572,
206,0.00854492,0.0111328,
208,-0.00183105,0.0111145,
210,-0.0183105,0.0112305,
212,-0.0164795,0.0113831,
214,0.00427246,0.0111084,
216,-0.00183105,0.0111023,
218,-0.0280762,0.0112976,
220,-0.0231934,0.011438,
222,0.00854492,0.0113708,
224,0.0128174,0.0114807,
226,-0.00976563,0.0113708,
228,-0.0201416,0.0114441,
230,0.0140381,0.011377,
232,0.00610352,0.0113464,
234,-0.0250244,0.0115173,
236,0,0.0114563,
238,-0.00488281,0.0113647,
240,-0.0012207,0.0112,
242,-0.0250244,0.0114014,
244,-0.0128174,0.0114929,
246,0.00244141,0.0114868,
248,0.00244141,0.0113037,
250,0.010376,0.0113647,
252,-0.0012207,0.011322,
254,-0.0183105,0.0114258,
256,0.00488281,0.011322,
258,0.00915527,0.0113464,
260,-0.00732422,0.0112,
262,-0.000610352,0.0110657,
264,-0.0158691,0.0111633,
266,-0.0140381,0.0112854,
268,-0.012207,0.0112976,
270,-0.00732422,0.0112976,
272,-0.00915527,0.0113586,
274,-0.00427246,0.0111572,
276,-0.00305176,0.0111328,
278,-0.00671387,0.0111267,
280,-0.00427246,0.0110962,
282,0.00183105,0.0111084,
284,0.00427246,0.0108704,
286,-0.00427246,0.0109009,
288,0.0286865,0.0109375,
290,-0.0115967,0.0107849,
292,-0.0177002,0.0105591,
294,-0.00305176,0.0104004,
296,-0.000610352,0.0102905,
298,0.00244141,0.0102905,
300,-0.00793457,0.0102356,
302,-0.0158691,0.0102295,
304,-0.012207,0.0101929,
306,0.00244141,0.0102051,
308,-0.00671387,0.0101563,
310,-0.000610352,0.0100586,
312,0.00488281,0.00991211,
314,0.020752,0.010083,
316,-0.00854492,0.0101196,
318,-0.0189209,0.0102783,
320,0.00610352,0.0103149,
322,0.0177002,0.0103943,
324,0.0195313,0.0104614,
326,0.00427246,0.0104614,
328,-0.0299072,0.0106995,
330,-0.0134277,0.0107849,
332,0.00854492,0.0108276,
334,-0.000610352,0.0107056,
336,-0.0177002,0.0106323,
338,-0.00976563,0.0106445,
340,-0.00915527,0.0106384,
342,-0.012207,0.0107544,
344,-0.00610352,0.0107361,
346,-0.0012207,0.0106445,
348,0.00732422,0.0105225,
350,0.00915527,0.010437,
352,-0.00671387,0.0103882,
354,0.00671387,0.0100464,
356,-0.0012207,0.010022,
358,-0.00793457,0.0098938,
360,-0.00549316,0.00977783,
362,0.00976563,0.00968018,
364,0.00976563,0.00958252,
366,0.0146484,0.00962524,
368,-0.0274658,0.00977173,
370,0.00671387,0.00980835,
372,0.00183105,0.00974731,
374,0.00183105,0.00975342,
376,0.00366211,0.0097168,
378,0.00183105,0.00966187,
380,-0.0201416,0.00981445,
382,-0.0115967,0.00992432,
384,0.0250244,0.010144,
