Dani_B_1-L01
Gráfico creado el:2026-06-03 17:15:50.222
Registro en:2026-06-03 17:16:20.389
2 mseg/muestras
2 canales
EMG
mV
EMG Integrado
mV-sec
milliSec,CH1,CH40,
,90336 samples,90336 samples,
0,0.00976563,9.76563E-05,
2,-0.0012207,0.000109863,
4,-0.00549316,0.000164795,
6,0,0.000164795,
8,0.0115967,0.000280762,
10,0.0164795,0.000445557,
12,-0.00244141,0.000469971,
14,-0.00610352,0.000531006,
16,0.00549316,0.000585937,
18,-0.00244141,0.000610352,
20,-0.0158691,0.000769043,
22,-0.010376,0.000872803,
24,-0.00610352,0.000933838,
26,0.0012207,0.000946045,
28,-0.0152588,0.00109863,
30,-0.00793457,0.00117798,
32,0,0.00117798,
34,-0.00854492,0.00126343,
36,0.00427246,0.00130615,
38,-0.00671387,0.00137329,
40,-0.00549316,0.00142822,
42,-0.0146484,0.00157471,
44,0.000610352,0.00158081,
46,-0.00793457,0.00166016,
48,-0.00427246,0.00170288,
50,0.00610352,0.00176392,
52,0.0012207,0.00177612,
54,-0.00549316,0.00183105,
56,0.00427246,0.00187378,
58,-0.00183105,0.00189209,
60,-0.000610352,0.00189819,
62,-0.0012207,0.0019104,
64,-0.0140381,0.00205078,
66,-0.00610352,0.00211182,
68,-0.0012207,0.00212402,
70,-0.0012207,0.00213623,
72,-0.00366211,0.00217285,
74,-0.0115967,0.00228882,
76,0.00610352,0.00234985,
78,0.0012207,0.00236206,
80,-0.0109863,0.00247192,
82,0.00793457,0.00255127,
84,-0.00671387,0.00261841,
86,-0.00610352,0.00267944,
88,-0.00305176,0.00270996,
90,-0.00244141,0.00273438,
92,-0.00549316,0.00278931,
94,-0.0012207,0.00280151,
96,0,0.00280151,
98,-0.00488281,0.00285034,
100,0.0012207,0.00286255,
102,-0.00488281,0.00291138,
104,-0.00427246,0.0029541,
106,0.0012207,0.00296631,
108,-0.0146484,0.00311279,
110,-0.012207,0.00323486,
112,-0.0115967,0.00335083,
114,0.00366211,0.00338745,
116,-0.00305176,0.00341797,
118,-0.00488281,0.0034668,
120,-0.00915527,0.00355835,
122,0.0115967,0.00367432,
124,-0.00488281,0.00372314,
126,0,0.00372314,
128,0.00976563,0.0038208,
130,0.00366211,0.00385742,
132,-0.00549316,0.00391235,
134,-0.012207,0.00403442,
136,0.00366211,0.00407104,
138,0.000610352,0.00407715,
140,-0.00671387,0.00414429,
142,0.00854492,0.00422974,
144,0.012207,0.00435181,
146,-0.0140381,0.00449219,
148,-0.0012207,0.00450439,
150,-0.000610352,0.0045105,
152,-0.00549316,0.00456543,
154,-0.00427246,0.00460815,
156,0.00427246,0.00465088,
158,-0.022583,0.00487671,
160,-0.010376,0.00498047,
162,-0.00183105,0.00499878,
164,-0.00976563,0.00509644,
166,0,0.00509644,
168,0,0.00509644,
170,0.0012207,0.00510864,
172,0,0.00510864,
174,-0.0140381,0.00524902,
176,-0.00854492,0.00533447,
178,0.00366211,0.00537109,
180,-0.00488281,0.00541992,
182,-0.00793457,0.00549927,
184,-0.012207,0.00562134,
186,0.00366211,0.00565796,
188,-0.00549316,0.00571289,
190,0.00488281,0.00576172,
192,-0.0109863,0.00587158,
194,-0.000610352,0.00587769,
196,0.00305176,0.0059082,
198,-0.00305176,0.00593872,
200,-0.00183105,0.00585938,
202,-0.00549316,0.0059021,
204,-0.0152588,0.00599976,
206,0.0238037,0.00623779,
208,-0.0115967,0.00623779,
210,-0.012207,0.00619507,
212,0.00183105,0.00618896,
214,-0.00366211,0.00616455,
216,-0.000610352,0.00611572,
218,-0.00854492,0.00617676,
220,0.00488281,0.00606689,
222,-0.00366211,0.00599976,
224,-0.0164795,0.00610352,
226,0.00305176,0.00612183,
228,0.000610352,0.00597534,
230,0.0012207,0.0059082,
232,-0.000610352,0.00591431,
234,-0.0164795,0.00599365,
236,0.00427246,0.00599365,
238,0.00305176,0.00595703,
240,-0.00183105,0.00592041,
242,-0.00244141,0.00579834,
244,-0.00366211,0.00582886,
246,-0.00427246,0.00579224,
248,0.00183105,0.00576782,
250,0.0012207,0.00571899,
252,-0.0158691,0.00586548,
254,0.00427246,0.00585327,
256,-0.00183105,0.00582886,
258,-0.012207,0.00593262,
260,-0.00549316,0.00598145,
262,-0.000610352,0.00597534,
264,-0.00732422,0.0059082,
266,0.00488281,0.005896,
268,-0.00427246,0.00592651,
270,-0.00244141,0.00593872,
272,-0.00244141,0.00592651,
274,-0.00366211,0.00584717,
276,0,0.00578613,
278,-0.00671387,0.00584106,
280,0.000610352,0.0057373,
282,0.00427246,0.00570068,
284,-0.00244141,0.00565796,
286,-0.00366211,0.00563354,
288,-0.000610352,0.00560913,
290,0.00183105,0.00560303,
292,-0.0012207,0.0055603,
294,-0.0012207,0.0055603,
296,0.00854492,0.00564575,
298,0,0.00559692,
300,-0.00183105,0.00560303,
302,-0.00244141,0.00557861,
304,0,0.00553589,
306,0.0012207,0.00553589,
308,0.00427246,0.00543213,
310,-0.0012207,0.00532227,
312,0.00366211,0.00524292,
314,-0.00427246,0.00524902,
316,0.00244141,0.00524292,
318,-0.0012207,0.0052063,
320,0.0158691,0.00527344,
322,-0.00549316,0.0052124,
324,-0.00549316,0.00521851,
326,0.012207,0.00534058,
328,-0.00732422,0.00531616,
330,0.00427246,0.00532227,
332,-0.00854492,0.00535278,
334,-0.00671387,0.00529785,
336,-0.00305176,0.00529175,
338,-0.00183105,0.00530396,
340,-0.0170898,0.00540771,
342,-0.00732422,0.00539551,
344,0.000610352,0.00527954,
346,-0.00915527,0.00523071,
348,0,0.00521851,
350,-0.00671387,0.00527954,
352,-0.00793457,0.00530396,
354,-0.00366211,0.00529785,
356,-0.00305176,0.00528564,
358,-0.010376,0.00516357,
360,-0.00915527,0.00515137,
362,-0.00610352,0.00519409,
364,-0.00854492,0.00518188,
366,0.00793457,0.00526123,
368,-0.00854492,0.00534668,
370,-0.0012207,0.00534668,
372,-0.000610352,0.00535278,
374,-0.000610352,0.00521851,
376,0.00183105,0.00515137,
378,-0.00183105,0.00513306,
380,-0.00915527,0.00517578,
382,0.0012207,0.00510864,
384,-0.00610352,0.00504761,
386,0.000610352,0.00501709,
388,-0.0012207,0.00497437,
390,0.00427246,0.00496826,
392,0.00244141,0.00488281,
394,0,0.00487671,
396,-0.0012207,0.0048584,
398,-0.00244141,0.00485229,
400,0.00305176,0.0048645,
402,-0.00305176,0.00484009,
404,-0.010376,0.00479126,
406,-0.00549316,0.00460815,
408,0.00915527,0.00458374,
410,-0.00671387,0.00452881,
412,-0.00915527,0.00460205,
414,-0.00854492,0.00465088,
416,0.00915527,0.00473633,
418,-0.000610352,0.00465698,
420,0.00244141,0.00463257,
422,-0.0134277,0.00473022,
424,0.000610352,0.00457153,
426,0,0.00454102,
428,-0.0134277,0.00466919,
430,-0.00183105,0.00467529,
432,-0.010376,0.00477295,
434,-0.00366211,0.00464478,
436,0,0.00460205,
438,-0.020752,0.00477905,
440,-0.0134277,0.00489502,
442,0.00549316,0.00492554,
444,0.000610352,0.00489502,
446,0.00366211,0.00488892,
448,0.0012207,0.00488281,
450,-0.00183105,0.00488892,
452,0.0012207,0.00474243,
454,0.00183105,0.00471802,
456,0.00366211,0.00473633,
458,-0.00610352,0.00467529,
460,-0.0109863,0.00473022,
462,0.00305176,0.00475464,
464,-0.0109863,0.00479126,
466,0.00244141,0.00476685,
468,0.00244141,0.00474854,
470,0.00305176,0.00475464,
472,0.00854492,0.00481567,
474,-0.00549316,0.00483398,
476,0.00427246,0.00487671,
478,-0.00183105,0.00482788,
480,0.00366211,0.0048584,
482,-0.00854492,0.00490112,
484,-0.00244141,0.00490112,
486,-0.0140381,0.00500488,
488,-0.00793457,0.00507813,
490,-0.00915527,0.00515137,
492,0.00549316,0.00519409,
494,-0.00427246,0.00522461,
496,-0.010376,0.00524292,
498,-0.00488281,0.00529175,
500,0.00183105,0.00529175,
502,-0.00305176,0.00529785,
504,-0.00549316,0.00535278,
506,-0.0012207,0.00535278,
508,-0.00305176,0.00534058,
510,0.00488281,0.0053772,
512,0,0.00534058,
514,0.000610352,0.00530396,
516,0.00244141,0.00530396,
518,-0.00793457,0.00537109,
520,0.00915527,0.00530396,
522,0.00915527,0.00534058,
524,-0.00610352,0.00534668,
526,0.0012207,0.00523682,
528,0.00549316,0.00521851,
530,-0.000610352,0.00518188,
532,0.00244141,0.00512085,
534,0.0128174,0.00518188,
536,-0.0115967,0.00526733,
538,-0.0012207,0.00526123,
540,-0.00793457,0.00516968,
542,-0.00549316,0.00515137,
544,0.0012207,0.00515747,
546,-0.00183105,0.00508423,
548,-0.0109863,0.00519409,
550,-0.0164795,0.00529175,
552,0.0140381,0.00535278,
554,-0.00854492,0.00540161,
556,-0.00732422,0.00544434,
558,-0.00854492,0.00542603,
560,-0.0012207,0.00534668,
562,-0.0140381,0.00542603,
564,0.00427246,0.0053833,
566,-0.00488281,0.00535278,
568,0.00366211,0.00530396,
570,0.00244141,0.00531616,
572,0.0012207,0.00532227,
574,0,0.00531616,
576,-0.00366211,0.00533447,
578,0,0.00531616,
580,-0.00427246,0.00526733,
582,0.00183105,0.00527344,
584,-0.0109863,0.00532227,
586,-0.00305176,0.00534668,
588,0,0.00533447,
590,-0.0140381,0.00543213,
592,0.00427246,0.00545044,
594,0.00305176,0.00548096,
596,-0.00244141,0.00549316,
598,-0.0012207,0.00548096,
600,0.00488281,0.00549927,
602,0.000610352,0.00547485,
604,-0.00671387,0.00543823,
606,-0.0012207,0.00539551,
608,-0.00488281,0.00535278,
610,0,0.00528564,
612,-0.00610352,0.00525513,
614,-0.010376,0.00527344,
616,0.00183105,0.0052002,
618,-0.00549316,0.00524902,
620,-0.00366211,0.00526123,
622,0.00732422,0.0052002,
624,-0.00366211,0.00523071,
626,0.00244141,0.00525513,
628,0.0012207,0.00513306,
630,-0.00305176,0.00514526,
632,-0.00488281,0.00509033,
634,-0.0115967,0.00516968,
636,0.0170898,0.00534058,
638,-0.020752,0.00534058,
640,0.00671387,0.00527344,
642,0.0012207,0.00523071,
644,-0.00427246,0.00526733,
646,-0.00366211,0.00526733,
648,0,0.00525513,
650,0.00732422,0.00531006,
652,-0.00244141,0.00532227,
654,-0.010376,0.00540771,
656,-0.00183105,0.0053894,
658,0.00244141,0.00535278,
660,-0.000610352,0.00524902,
662,-0.00183105,0.00523682,
664,-0.00793457,0.0052063,
666,0.00732422,0.00525513,
668,-0.0109863,0.00534058,
670,-0.00183105,0.00532837,
672,-0.00305176,0.00527344,
674,-0.0164795,0.0053833,
676,0.0128174,0.00546875,
678,0.000610352,0.00545654,
680,0,0.00541992,
682,-0.000610352,0.00534058,
684,-0.00427246,0.00535889,
686,0.00793457,0.00529785,
688,0.0109863,0.00532837,
690,-0.00488281,0.00528564,
692,0.00549316,0.00528564,
694,-0.00854492,0.00532837,
696,-0.0012207,0.00523682,
698,-0.0012207,0.0052002,
700,0.00488281,0.00523071,
702,-0.00244141,0.00522461,
704,-0.00183105,0.00518799,
706,-0.00427246,0.00521851,
708,0.00244141,0.0052124,
710,-0.00488281,0.0052124,
712,-0.00305176,0.00524292,
714,-0.00793457,0.00531616,
716,-0.00183105,0.00531006,
718,-0.0115967,0.00534668,
720,-0.00549316,0.00531006,
722,0.000610352,0.00522461,
724,-0.00732422,0.00523682,
726,-0.00183105,0.00524292,
728,-0.00366211,0.00522461,
730,0.00183105,0.00523682,
732,-0.000610352,0.00521851,
734,-0.00244141,0.00511475,
736,-0.00610352,0.00505981,
738,-0.00183105,0.00506592,
740,-0.00488281,0.0050354,
742,-0.00549316,0.0050354,
744,-0.00366211,0.00505981,
746,-0.00183105,0.00505981,
748,-0.00427246,0.00499268,
750,-0.00915527,0.00491943,
752,-0.010376,0.00488281,
754,-0.0115967,0.00491333,
756,0.0109863,0.00494995,
758,-0.010376,0.00496826,
760,-0.0140381,0.00509644,
762,0.00976563,0.00505371,
764,-0.0134277,0.00514526,
766,-0.00183105,0.00511475,
768,0,0.00507813,
770,0.012207,0.00517578,
772,0.00610352,0.00522461,
774,-0.0140381,0.00536499,
776,-0.0012207,0.00534058,
778,0.00427246,0.0053833,
780,-0.00305176,0.00537109,
782,-0.00183105,0.00537109,
784,-0.00976563,0.00535889,
786,0.00244141,0.00535278,
788,-0.0152588,0.00550537,
790,-0.010376,0.00546875,
792,0.0170898,0.00559692,
794,-0.00732422,0.00563965,
796,0,0.00561523,
798,0.00366211,0.00563965,
800,-0.00366211,0.00562744,
802,-0.00366211,0.00565796,
804,0.00305176,0.00562134,
806,-0.00244141,0.00563354,
808,-0.00488281,0.00563354,
810,-0.00976563,0.0057312,
812,0.00183105,0.00568848,
814,-0.012207,0.00570679,
816,0.00488281,0.0057373,
818,-0.000610352,0.00568848,
820,0.00915527,0.00574341,
822,0.00488281,0.00571899,
824,-0.000610352,0.00568848,
826,0.00305176,0.00569458,
828,-0.00427246,0.0057251,
830,0.000610352,0.00570068,
832,-0.00427246,0.00569458,
834,-0.0134277,0.00571289,
836,-0.012207,0.00566406,
838,-0.0146484,0.00560303,
840,-0.00610352,0.00559692,
842,0.00427246,0.00562744,
844,-0.0164795,0.00574951,
846,0.000610352,0.00571899,
848,0.00183105,0.0057373,
850,0.012207,0.00578613,
852,-0.00732422,0.00583496,
854,-0.0134277,0.00586548,
856,0.00610352,0.0059082,
858,0.00244141,0.0059082,
860,-0.00732422,0.00597534,
862,-0.00488281,0.00600586,
864,0.00183105,0.00594482,
866,0.00549316,0.00592651,
868,-0.0109863,0.00592651,
870,0.00854492,0.00599365,
872,-0.00305176,0.00599365,
874,0.00427246,0.00587158,
876,-0.00488281,0.00579224,
878,-0.00671387,0.00585327,
880,-0.00549316,0.0059082,
882,0,0.0059021,
884,-0.00366211,0.005896,
886,0.0012207,0.00582886,
888,-0.00366211,0.00575562,
890,0.00610352,0.00576782,
892,0.000610352,0.00571899,
894,-0.00427246,0.00567627,
896,0.00305176,0.00569458,
898,-0.00244141,0.00570679,
900,0.0012207,0.00567017,
902,-0.00976563,0.00574341,
904,-0.0158691,0.00588379,
906,0.00244141,0.00586548,
908,-0.00305176,0.00587158,
910,-0.00305176,0.00585327,
912,0.00305176,0.00585327,
914,-0.00366211,0.00581055,
916,-0.0012207,0.00580444,
918,-0.00183105,0.00570679,
920,0.000610352,0.00565796,
922,0.00915527,0.00574341,
924,-0.00915527,0.00576172,
926,-0.00183105,0.00576172,
928,-0.00610352,0.00578613,
930,-0.0012207,0.00578003,
932,0.010376,0.00587769,
934,-0.00183105,0.00587158,
936,-0.0134277,0.00594482,
938,0.000610352,0.00593262,
940,-0.00610352,0.00594482,
942,0,0.00588989,
944,-0.00366211,0.00588989,
946,-0.00244141,0.005896,
948,0.00183105,0.00587158,
950,-0.00244141,0.00580444,
952,-0.010376,0.00580444,
954,-0.00976563,0.00578613,
956,0.00549316,0.0057312,
958,-0.0012207,0.00563965,
960,-0.00244141,0.00552368,
962,-0.00671387,0.00549316,
964,-0.00976563,0.00545654,
966,-0.00366211,0.00547485,
968,-0.00976563,0.00557251,
970,0.00488281,0.00549927,
972,0.00427246,0.00548096,
974,-0.010376,0.00544434,
976,-0.0115967,0.0055481,
978,0.0012207,0.00551758,
980,-0.00305176,0.00551758,
982,-0.00549316,0.0055542,
984,0.00488281,0.00550537,
986,-0.00183105,0.00549927,
988,-0.0109863,0.00545654,
990,-0.00671387,0.00541992,
992,0.00610352,0.00531006,
994,-0.00549316,0.00529175,
996,-0.000610352,0.00529785,
998,-0.0012207,0.00527344,
1000,-0.00610352,0.00529785,
1002,-0.00671387,0.00532837,
