Dani_B_3-L01
Gráfico creado el:2026-06-03 17:00:32.414
Registro en:2026-06-03 17:02:25.639
2 mseg/muestras
2 canales
EMG
mV
EMG Integrado
mV-sec
milliSec,CH1,CH40,
,90076 samples,90076 samples,
0,-0.00488281,4.88281E-05,
2,-0.0134277,0.000183105,
4,0.0012207,0.000195313,
6,-0.00488281,0.000244141,
8,-0.0109863,0.000354004,
10,-0.00793457,0.00043335,
12,0.00732422,0.000506592,
14,0.00732422,0.000579834,
16,0.00976563,0.00067749,
18,-0.00671387,0.000744629,
20,-0.0164795,0.000909424,
22,0.00854492,0.000994873,
24,0.00183105,0.00101318,
26,-0.00976563,0.00111084,
28,-0.0201416,0.00131226,
30,-0.0140381,0.00145264,
32,-0.0140381,0.00159302,
34,-0.00854492,0.00167847,
36,-0.00488281,0.00172729,
38,-0.00793457,0.00180664,
40,-0.00305176,0.00183716,
42,-0.00793457,0.0019165,
44,0.0109863,0.00202637,
46,0.010376,0.00213013,
48,-0.012207,0.0022522,
50,-0.00488281,0.00230103,
52,0.00854492,0.00238647,
54,-0.010376,0.00249023,
56,-0.00427246,0.00253296,
58,-0.00915527,0.00262451,
60,-0.00671387,0.00269165,
62,-0.00854492,0.0027771,
64,-0.00366211,0.00281372,
66,-0.00366211,0.00285034,
68,-0.00732422,0.00292358,
70,-0.00244141,0.002948,
72,0,0.002948,
74,-0.00427246,0.00299072,
76,-0.00671387,0.00305786,
78,-0.00854492,0.00314331,
80,-0.00366211,0.00317993,
82,-0.0115967,0.0032959,
84,-0.00488281,0.00334473,
86,-0.00244141,0.00336914,
88,-0.00732422,0.00344238,
90,-0.00488281,0.00349121,
92,-0.00305176,0.00352173,
94,0.000610352,0.00352783,
96,-0.00244141,0.00355225,
98,-0.00793457,0.00363159,
100,0.0146484,0.00377808,
102,-0.00244141,0.00380249,
104,-0.0262451,0.00406494,
106,-0.00366211,0.00410156,
108,-0.00793457,0.00418091,
110,-0.00549316,0.00423584,
112,-0.012207,0.00435791,
114,-0.00854492,0.00444336,
116,-0.0152588,0.00459595,
118,-0.00732422,0.00466919,
120,-0.012207,0.00479126,
122,0.00427246,0.00483398,
124,-0.0115967,0.00494995,
126,-0.00915527,0.0050415,
128,-0.0109863,0.00515137,
130,-0.00732422,0.00522461,
132,-0.022583,0.00545044,
134,-0.0012207,0.00546265,
136,-0.00427246,0.00550537,
138,-0.0109863,0.00561523,
140,-0.00793457,0.00569458,
142,-0.00976563,0.00579224,
144,-0.00244141,0.00581665,
146,-0.00488281,0.00586548,
148,-0.00366211,0.0059021,
150,-0.0012207,0.00591431,
152,-0.00732422,0.00598755,
154,-0.00793457,0.00606689,
156,-0.0012207,0.0060791,
158,0.00976563,0.00617676,
160,0.00732422,0.00625,
162,-0.012207,0.00637207,
164,-0.00305176,0.00640259,
166,0.0140381,0.00654297,
168,0.00549316,0.0065979,
170,-0.0140381,0.00673828,
172,-0.0146484,0.00688477,
174,0,0.00688477,
176,-0.0109863,0.00699463,
178,-0.0109863,0.00710449,
180,-0.00854492,0.00718994,
182,-0.0177002,0.00736694,
184,-0.00305176,0.00739746,
186,-0.00854492,0.00748291,
188,-0.00671387,0.00755005,
190,-0.0012207,0.00756226,
192,0,0.00756226,
194,-0.00793457,0.0076416,
196,-0.00427246,0.00768433,
198,-0.0128174,0.0078125,
200,0,0.00776367,
202,0,0.00762939,
204,-0.00793457,0.00769653,
206,-0.0140381,0.00778809,
208,-0.00915527,0.00776978,
210,-0.00793457,0.00776978,
212,-0.00793457,0.00777588,
214,-0.00488281,0.00775146,
216,-0.00366211,0.00769043,
218,-0.00854492,0.00770874,
220,-0.00488281,0.00759277,
222,-0.000610352,0.00751343,
224,-0.00549316,0.00755005,
226,-0.00244141,0.00747681,
228,-0.00427246,0.00731812,
230,-0.00244141,0.00720215,
232,0.00366211,0.00709839,
234,-0.00244141,0.00703735,
236,-0.0274658,0.00726318,
238,0.00671387,0.00725098,
240,0.0109863,0.00733032,
242,-0.0146484,0.00739746,
244,-0.012207,0.00740967,
246,-0.00305176,0.00733643,
248,-0.000610352,0.00722046,
250,0.0170898,0.00734253,
252,-0.0115967,0.00737305,
254,-0.0158691,0.00742798,
256,0.00244141,0.00740967,
258,-0.00244141,0.00734253,
260,-0.00427246,0.00731812,
262,-0.012207,0.00735474,
264,-0.0115967,0.00743408,
266,-0.00732422,0.0074707,
268,-0.0140381,0.00753784,
270,-0.00488281,0.00756226,
272,-0.00244141,0.00758667,
274,-0.0012207,0.00755615,
276,-0.000610352,0.00749512,
278,0.00366211,0.00744629,
280,-0.00366211,0.00744629,
282,-0.00488281,0.00737915,
284,0.00854492,0.00741577,
286,0.00549316,0.00744629,
288,-0.0146484,0.00751953,
290,-0.0012207,0.00748291,
292,-0.00244141,0.00747681,
294,-0.010376,0.00757446,
296,-0.00671387,0.00761719,
298,-0.00671387,0.00760498,
300,-0.0012207,0.0074707,
302,0.00549316,0.00750122,
304,0.00427246,0.00728149,
306,-0.0195313,0.00744019,
308,-0.00610352,0.00742187,
310,0.00610352,0.00742798,
312,-0.00549316,0.00736084,
314,-0.0134277,0.00740967,
316,-0.012207,0.00737915,
318,-0.0128174,0.00743408,
320,-0.0128174,0.00744019,
322,-0.00976563,0.00749512,
324,-0.00305176,0.00740967,
326,-0.00915527,0.00740967,
328,-0.00976563,0.00739746,
330,-0.00610352,0.00738525,
332,-0.00427246,0.00720215,
