Dani_A_3-L01
Gráfico creado el:2026-06-03 16:54:34.617
Registro en:2026-06-03 16:56:59.567
2 mseg/muestras
2 canales
EMG
mV
EMG Integrado
mV-sec
milliSec,CH1,CH40,
,90266 samples,90266 samples,
0,0.00854492,8.54492E-05,
2,0.00671387,0.000152588,
4,-0.0183105,0.000335693,
6,-0.00793457,0.000415039,
8,-0.00183105,0.00043335,
10,-0.00305176,0.000463867,
12,-0.00976563,0.000561523,
14,-0.0140381,0.000701904,
16,-0.012207,0.000823975,
18,-0.0109863,0.000933838,
20,-0.00488281,0.000982666,
22,-0.0109863,0.00109253,
24,-0.00244141,0.00111694,
26,-0.00732422,0.00119019,
28,-0.00549316,0.00124512,
30,-0.00183105,0.00126343,
32,-0.00671387,0.00133057,
34,-0.010376,0.00143433,
36,-0.0115967,0.00155029,
38,-0.00854492,0.00163574,
40,-0.000610352,0.00164185,
42,-0.0128174,0.00177002,
44,-0.010376,0.00187378,
46,-0.010376,0.00197754,
48,-0.0128174,0.00210571,
50,-0.00427246,0.00214844,
52,-0.00732422,0.00222168,
54,-0.0115967,0.00233765,
56,-0.00793457,0.00241699,
58,-0.00793457,0.00249634,
60,-0.00610352,0.00255737,
62,-0.00732422,0.00263062,
64,-0.00854492,0.00271606,
66,-0.000610352,0.00272217,
68,0.00488281,0.002771,
70,-0.00976563,0.00286865,
72,-0.0158691,0.00302734,
74,-0.000610352,0.00303345,
76,-0.00732422,0.00310669,
78,-0.00549316,0.00316162,
80,-0.00671387,0.00322876,
82,-0.0152588,0.00338135,
84,-0.0115967,0.00349731,
86,-0.00671387,0.00356445,
88,-0.00610352,0.00362549,
90,-0.000610352,0.00363159,
92,-0.00427246,0.00367432,
94,-0.00244141,0.00369873,
96,-0.00854492,0.00378418,
98,-0.0109863,0.00389404,
100,0,0.00389404,
102,-0.00549316,0.00394897,
104,-0.00610352,0.00401001,
106,-0.00549316,0.00406494,
108,-0.00915527,0.00415649,
110,-0.00366211,0.00419312,
112,-0.00366211,0.00422974,
114,-0.0012207,0.00424194,
116,-0.00488281,0.00429077,
118,-0.010376,0.00439453,
120,-0.00488281,0.00444336,
122,-0.00915527,0.00453491,
124,-0.00305176,0.00456543,
126,-0.00427246,0.00460815,
128,-0.00976563,0.00470581,
130,-0.00671387,0.00477295,
132,-0.00549316,0.00482788,
134,-0.00183105,0.00484619,
136,0.00244141,0.00487061,
138,-0.00671387,0.00493774,
140,-0.0128174,0.00506592,
142,-0.0115967,0.00518188,
144,-0.00976563,0.00527954,
146,-0.00854492,0.00536499,
148,-0.0183105,0.0055481,
150,-0.010376,0.00565186,
152,-0.012207,0.00577393,
154,-0.0128174,0.0059021,
156,-0.00366211,0.00593872,
158,-0.010376,0.00604248,
160,-0.00915527,0.00613403,
162,-0.00305176,0.00616455,
164,-0.00488281,0.00621338,
166,-0.00610352,0.00627441,
168,-0.00732422,0.00634766,
170,-0.00427246,0.00639038,
172,-0.010376,0.00649414,
174,-0.00366211,0.00653076,
176,-0.00366211,0.00656738,
178,-0.00366211,0.006604,
180,-0.00427246,0.00664673,
182,-0.00793457,0.00672607,
184,-0.00366211,0.0067627,
186,-0.00366211,0.00679932,
188,-0.00854492,0.00688477,
190,-0.00305176,0.00691528,
192,-0.00854492,0.00700073,
194,-0.00549316,0.00705566,
196,-0.00427246,0.00709839,
198,-0.00488281,0.00714722,
200,-0.00244141,0.00708618,
202,-0.00549316,0.00707397,
204,-0.00915527,0.00698242,
206,-0.00244141,0.00692749,
208,-0.00610352,0.00697021,
210,-0.00183105,0.00695801,
212,-0.00366211,0.00689697,
214,-0.00366211,0.00679321,
216,-0.00427246,0.00671387,
218,-0.000610352,0.00661011,
220,0.00183105,0.00657959,
222,0.00427246,0.00651245,
224,0.00244141,0.00651245,
226,-0.0128174,0.00656738,
228,-0.0012207,0.00652466,
230,0.00183105,0.00652466,
232,-0.00854492,0.00654297,
234,-0.0164795,0.006604,
236,-0.00854492,0.00657349,
238,-0.0109863,0.0065979,
240,-0.00549316,0.00664673,
242,-0.012207,0.00664063,
244,-0.00610352,0.0065979,
246,-0.00305176,0.00652466,
248,-0.00976563,0.00649414,
250,0.00183105,0.00646973,
252,0,0.00639648,
254,-0.00549316,0.00633545,
256,0,0.0062561,
258,-0.00427246,0.00621948,
260,-0.0012207,0.00617065,
262,-0.00366211,0.00613403,
264,0.000610352,0.00605469,
266,-0.00366211,0.00608521,
268,-0.00793457,0.00611572,
270,-0.00244141,0.00604248,
272,-0.00549316,0.00593872,
274,0,0.00593262,
276,-0.00793457,0.00593872,
278,-0.00488281,0.00593262,
280,-0.00183105,0.00588379,
282,-0.00854492,0.00581665,
284,-0.00427246,0.00574341,
286,-0.00549316,0.0057312,
288,-0.00549316,0.0057251,
290,-0.00183105,0.0057373,
292,-0.010376,0.00579834,
294,-0.00366211,0.00581055,
296,-0.00488281,0.00577393,
298,-0.00183105,0.00568237,
300,0.00244141,0.00570679,
302,0.000610352,0.00565796,
304,0.00549316,0.00565186,
306,0.00915527,0.00568848,
308,-0.0146484,0.00574341,
310,-0.00183105,0.0057251,
312,0.00244141,0.00571289,
314,-0.00488281,0.00574951,
316,-0.00915527,0.00579224,
318,-0.0128174,0.00581665,
320,-0.00671387,0.00583496,
322,-0.00915527,0.00583496,
324,-0.00671387,0.00587158,
326,-0.00671387,0.005896,
328,-0.00305176,0.00582886,
330,-0.00183105,0.00578003,
332,-0.00915527,0.00581665,
334,-0.00549316,0.00585327,
336,-0.00793457,0.0059082,
338,-0.00793457,0.00592041,
340,-0.000610352,0.00579834,
342,-0.00671387,0.00574951,
344,-0.000610352,0.00565796,
346,-0.00366211,0.00560913,
348,-0.010376,0.00552979,
350,-0.00549316,0.00548096,
352,-0.00427246,0.00540161,
354,-0.00366211,0.00531006,
356,-0.00671387,0.00534058,
358,-0.012207,0.00535889,
360,-0.00488281,0.00531616,
362,-0.00915527,0.0053772,
364,-0.00549316,0.0053833,
366,-0.00488281,0.00537109,
368,-0.00671387,0.00536499,
370,-0.00793457,0.00540161,
372,-0.00427246,0.00534058,
374,0.00610352,0.00536499,
376,0.00549316,0.0053833,
378,0.00183105,0.00536499,
380,-0.0115967,0.00543823,
382,-0.00610352,0.00541992,
384,0.00427246,0.00542603,
386,-0.00427246,0.00543213,
388,-0.0183105,0.00552979,
390,-0.0115967,0.00561523,
392,-0.0140381,0.00567017,
394,-0.00610352,0.00567627,
396,-0.00305176,0.00566406,
398,-0.0158691,0.00577393,
400,-0.00305176,0.00578003,
402,0.0012207,0.0057373,
404,-0.00366211,0.00568237,
406,-0.00305176,0.00568848,
408,-0.0109863,0.0057373,
410,-0.00732422,0.00579224,
412,-0.00488281,0.00580444,
414,-0.00427246,0.00581055,
416,-0.00305176,0.00579834,
418,-0.00549316,0.00584717,
420,-0.00610352,0.00588989,
422,-0.00793457,0.00592651,
424,-0.00610352,0.00596313,
426,-0.00305176,0.00586548,
428,-0.00488281,0.0059021,
430,-0.00671387,0.00595093,
432,-0.012207,0.00598755,
434,-0.00732422,0.005896,
436,-0.00610352,0.00587158,
438,-0.00549316,0.00581665,
440,-0.00183105,0.00578003,
442,-0.00671387,0.0057251,
444,-0.010376,0.00576782,
446,-0.0109863,0.00584717,
448,-0.00549316,0.00580444,
450,-0.00183105,0.00580444,
452,-0.00305176,0.00583496,
454,0.0012207,0.00579224,
456,-0.00976563,0.00588989,
458,-0.0128174,0.00597534,
460,0,0.00596313,
462,-0.010376,0.00603027,
464,-0.00488281,0.006073,
466,-0.00427246,0.0060791,
468,-0.0115967,0.00611572,
470,-0.0152588,0.0062439,
472,-0.0140381,0.00632935,
474,-0.00244141,0.00635376,
476,-0.00671387,0.00634155,
478,-0.00305176,0.00632324,
480,-0.0012207,0.00631714,
482,-0.00366211,0.00626831,
484,-0.00671387,0.00629272,
486,-0.00732422,0.00631104,
488,-0.00305176,0.00628662,
490,-0.0012207,0.00628052,
492,-0.0109863,0.00628662,
494,-0.00915527,0.00634155,
496,-0.00671387,0.00635986,
498,-0.012207,0.00646362,
500,-0.00610352,0.00650024,
502,-0.00671387,0.00656128,
504,-0.00671387,0.00657349,
506,-0.00610352,0.00654297,
508,-0.00854492,0.00648193,
510,-0.00610352,0.00652466,
512,-0.00854492,0.00658569,
514,-0.00732422,0.00661011,
516,-0.00549316,0.00657349,
518,-0.00427246,0.00648804,
520,-0.00244141,0.00644531,
522,0.00305176,0.00638428,
524,-0.00915527,0.00640869,
526,-0.00610352,0.00640259,
528,0.000610352,0.00637817,
530,-0.00793457,0.00643921,
532,-0.010376,0.00645142,
534,-0.0128174,0.00652466,
536,-0.0128174,0.00657349,
538,-0.0115967,0.00661011,
540,-0.00671387,0.00667114,
542,-0.0134277,0.00673828,
544,-0.00610352,0.00679321,
546,-0.00366211,0.00679321,
548,-0.00671387,0.00675659,
550,-0.00427246,0.00674438,
552,-0.00305176,0.00673218,
554,-0.00305176,0.00672607,
556,-0.00427246,0.00670166,
558,-0.0109863,0.00668945,
560,-0.00488281,0.00668945,
562,-0.00732422,0.00667114,
564,-0.00793457,0.00669556,
566,-0.00549316,0.00670166,
568,-0.00427246,0.00667725,
570,-0.00793457,0.00667725,
572,-0.0109863,0.00674438,
574,-0.00976563,0.00678101,
576,-0.00549316,0.00678101,
578,-0.00610352,0.00682373,
580,-0.00732422,0.00678101,
582,-0.012207,0.00684204,
584,-0.00610352,0.00686035,
586,0.00793457,0.00689697,
588,0.00366211,0.00675049,
590,-0.010376,0.00673828,
592,-0.00427246,0.00664063,
594,0,0.00657959,
596,-0.00610352,0.00661011,
598,-0.012207,0.00657349,
600,-0.010376,0.00664673,
602,-0.010376,0.00673828,
604,-0.0152588,0.00685425,
606,-0.0134277,0.00695801,
608,-0.0115967,0.00696411,
610,-0.00732422,0.00696411,
612,-0.00793457,0.00699463,
614,-0.00549316,0.00700684,
616,-0.00549316,0.00703125,
618,-0.00671387,0.00704346,
620,-0.00427246,0.00702515,
622,-0.00671387,0.00701294,
624,-0.00671387,0.00701904,
626,-0.0012207,0.00700073,
628,-0.00488281,0.00700073,
630,-0.00244141,0.00695801,
632,-0.00610352,0.00689697,
634,-0.00366211,0.00686035,
636,-0.00671387,0.00686646,
638,-0.00732422,0.00688477,
640,0.0012207,0.00687866,
642,-0.00976563,0.00690918,
644,-0.00549316,0.00686035,
646,-0.00549316,0.00680542,
648,-0.00976563,0.00684814,
650,0.00244141,0.00685425,
652,0.0012207,0.00683594,
654,-0.00244141,0.00684814,
656,-0.00244141,0.0067749,
658,-0.010376,0.00675049,
660,0,0.00675049,
662,-0.00305176,0.00667725,
664,-0.00671387,0.00669556,
666,-0.00793457,0.00673218,
668,-0.00976563,0.00671387,
670,-0.00427246,0.006604,
672,-0.00915527,0.00655518,
674,0.000610352,0.00653687,
676,0.00244141,0.00649414,
678,0.00366211,0.00650024,
680,0.00427246,0.00653076,
682,-0.0152588,0.00664673,
684,-0.00610352,0.00664063,
686,-0.000610352,0.00657349,
688,-0.00549316,0.0065979,
690,-0.00976563,0.00668335,
692,-0.0152588,0.00672607,
694,-0.00976563,0.00673218,
696,-0.00488281,0.00671387,
698,-0.00793457,0.00667114,
700,-0.00305176,0.00664063,
702,-0.00488281,0.00662231,
704,-0.00427246,0.0065979,
706,-0.00427246,0.00657959,
708,0,0.00649414,
710,-0.00366211,0.00646973,
712,-0.010376,0.00648804,
714,-0.00732422,0.00648804,
716,-0.00366211,0.00646973,
718,-0.00671387,0.00649414,
720,-0.00671387,0.00653687,
722,-0.00854492,0.0065918,
724,-0.00366211,0.00653687,
726,-0.00305176,0.00650635,
728,0,0.00650024,
730,0.00793457,0.00650024,
732,-0.010376,0.00650024,
734,0,0.00637207,
736,0.0012207,0.0062561,
738,-0.00549316,0.00619507,
740,-0.00305176,0.00615845,
742,-0.0109863,0.00613403,
744,-0.00671387,0.00614014,
746,-0.00671387,0.00617065,
748,-0.0170898,0.00627441,
750,-0.000610352,0.00623779,
752,-0.00488281,0.0062561,
754,-0.00671387,0.00629272,
756,-0.00427246,0.00629272,
758,-0.0115967,0.00629883,
760,-0.00549316,0.00630493,
762,-0.010376,0.00633545,
764,-0.00854492,0.00634155,
766,-0.00488281,0.00633545,
768,-0.00671387,0.00635986,
770,-0.00793457,0.00635986,
772,-0.00732422,0.00632324,
774,-0.00305176,0.0062561,
776,-0.0012207,0.00621338,
778,-0.00244141,0.00617676,
780,0.00183105,0.00612183,
782,-0.00671387,0.00606689,
784,-0.00244141,0.00603027,
786,-0.00366211,0.00598755,
788,-0.00244141,0.00597534,
790,0,0.00587158,
792,-0.010376,0.00593262,
794,0.00366211,0.00596924,
796,-0.00183105,0.00592651,
798,-0.00488281,0.00585327,
800,0.00732422,0.00582275,
